CollegeID,College Name,University,City,State
339,AMC Engineering College,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
340,Thakur College of Engineering and Technology,"University of Mumbai, Mumbai",Mumbai,Maharashtra
341,Mizoram University,,Aizawl,Mizoram
342,Acharya Nagarjuna University,,Guntur,Andhra Pradesh
343,Sam Higginbottom Institute of Agriculture Technology and Science,,Allahabad,Uttar Pradesh
344,Mody University of Science and Technology,,Sikar,Rajasthan
345,Jiwaji University,,Gwalior,Madhya Pradesh
346,Indian Statistical Institute Kolkata ,,Kolkata,West Bengal
347,Indian Institute of Information Technology Dharwad ,,Hubballi,Karnataka
348,Veer Bahadur Singh Purvanchal University,,Jaunpur,Uttar Pradesh
349,Indian Maritime University,,Chennai,Tamil Nadu
350,Indian Institute of Information Technology,,Guwahati,Assam
351,Government Engineering College,"Gujarat Technological University, Ahmedabad",Gandhinagar,Gujarat
352,Rajiv Gandhi Proudyogiki Vishwavidyalaya,,Bhopal,Madhya Pradesh
353,Madhav Institute of Technology and Science,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Gwalior,Madhya Pradesh
354,Indian Institute of Information Technology Kalyani ,,Kanchrapara,West Bengal
355,CMR Institute of Technology,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
356,SDM College of Engineering and Technology,"Visvesvaraya Technological University, Belagavi",Dharwad,Karnataka
357,National Dairy Research Institute,,Karnal,Haryana
358,Loyola-ICAM College of Engineering and Technology,"Anna University, Chennai",Chennai,Tamil Nadu
359,PES College of Engineering,"Visvesvaraya Technological University, Belagavi",Mandya,Karnataka
360,Sri Ramakrishna Engineering College,"Anna University, Chennai",Coimbatore,Tamil Nadu
361,Mepco Schlenk Engineering College,"Anna University, Chennai",Melamattur,Tamil Nadu
362,Pimpri Chinchwad College of Engineering,"Savitribai Phule Pune University, Pune",Pune,Maharashtra
363,CMR Institute of Technology,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
364,Anil Neerukonda Institute of Technology and Sciences,"Andhra University, Visakhapatnam",Visakhapatnam,Andhra Pradesh
365,Gujarat Technological University,,Ahmedabad,Gujarat
366,ICFAI University,,Dehradun,Uttarakhand
367,Guru Tegh Bahadur Institute of Technology,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi
368,Faculty of Engineering and Technology,"Manav Rachna International Institute of Research and Studies, Faridabad",Faridabad,Haryana
369,Mar Athanasius College of Engineering,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Kothamangalam,Kerala
370,Maharshi Dayanand University,,Rohtak,Haryana
371,ACS College of Engineering,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
372,Charotar University of Science and Technology,,Changa,Gujarat
373,Sri Sai Ram Engineering College,"Anna University, Chennai",Chennai,Tamil Nadu
374,HKBK College of Engineering,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
375,College of Agricultural Engineering,"Acharya NG Ranga Agricultural University, Guntur",Guntur,Andhra Pradesh
376,Himachal Pradesh University,,Shimla,Himachal Pradesh
377,Indian Institute of Information Technology,,Pune,Maharashtra
378,Government College of Engineering Textile Technology,"Maulana Abul Kalam Azad University of Technology, Kolkata",Serampore,West Bengal
379,Marri Laxman Reddy Institute of Technology and Management,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
380,Shri Sant Gajanan Maharaj College of Engineering,"Sant Gadge Baba Amravati University, Amravati",Shegaon,Maharashtra
381,Alagappa Chettiar College of Engineering and Technology,"Anna University, Chennai",Karaikudi,Tamil Nadu
382,Dr Akhilesh Das Gupta Institute of Technology and Management,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi
383,Sri Padmavati Mahila Visvavidyalayam,,Tirupati,Andhra Pradesh
384,KLS Gogte Institute of Technology,"Visvesvaraya Technological University, Belagavi",Belgaum,Karnataka
385,International Institute of Information Technology,"Savitribai Phule Pune University, Pune",Pimpri-Chinchwad,Maharashtra
386,Dibrugarh University,,Dibrugarh,Assam
387,RMK Engineering College,"Anna University, Chennai",Tiruvallur,Tamil Nadu
388,MIT School of Engineering,"MIT Art Design and Technology University, Pune",Pune,Maharashtra
389,CMR Engineering College,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
390,Maharaj Vijayaram Gajapathi Raj College of Engineering,"Jawaharlal Nehru Technological University, Kakinada",Vizianagaram,Andhra Pradesh
391,Mahindra Ecole Centrale,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
392,Siksha 'O' Anusandhan,,Bhubaneshwar,Odisha
393,Lakireddy Bali Reddy College of Engineering,"Jawaharlal Nehru Technological University, Kakinada",Mylavaram,Andhra Pradesh
394,PDM University,,Bahadurgarh,Haryana
395,Easwari Engineering College,"Anna University, Chennai",Chennai,Tamil Nadu
396,Cambridge Institute of Technology,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
397,Indian Institute of Information Technology Design and Manufacturing Kurnool ,,Kurnool,Andhra Pradesh
398,Rajiv Gandhi Institute of Petroleum Technology Amethi ,,Amethi,Uttar Pradesh
399,Bengal College of Engineering and Technology,"Maulana Abul Kalam Azad University of Technology, Kolkata",Durgapur,West Bengal
400,School of Planning and Architecture Vijayawada ,,Velpuru,Andhra Pradesh
401,Shri Ram Murti Smarak College of Engineering and Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Bareilly,Uttar Pradesh
402,University of Rajasthan,,Jaipur,Rajasthan
403,G Pulla Reddy Engineering College,"Jawaharlal Nehru Technological University, Anantapur",Kurnool,Andhra Pradesh
404,Yeshwantrao Chavan College of Engineering,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",Nagpur,Maharashtra
405,Netaji Subhash Engineering College,"Maulana Abul Kalam Azad University of Technology, Kolkata",Garia,West Bengal
406,Dr Babasaheb Ambedkar Technological University,,Lonere,Maharashtra
407,Don Bosco Institute of Technology,"University of Mumbai, Mumbai",Mumbai,Maharashtra
408,Vivekananda Global University,,Jaipur,Rajasthan
409,RCC Institute of Information Technology,"Maulana Abul Kalam Azad University of Technology, Kolkata",Kolkata,West Bengal
410,Dr BC Roy Engineering College,"Maulana Abul Kalam Azad University of Technology, Kolkata",Durgapur,West Bengal
411,Raj Kumar Goel Institute of Technology,"Dr APJ Abdul Kalam Technical University, Lucknow",Ghaziabad,Uttar Pradesh
412,Prasad V Potluri Siddhartha Institute of Technology,"Jawaharlal Nehru Technological University, Kakinada",Vijayawada,Andhra Pradesh
413,JNTUH College of Engineering,"Jawaharlal Nehru Technological University, Hyderabad",Pannur,Telangana
414,AD Patel Institute of Technology,"Gujarat Technological University, Ahmedabad",Vitthal Udyognagar INA,Gujarat
415,Ambedkar Institute of Technology,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi
416,JNTUH College of Engineering,"Jawaharlal Nehru Technological University, Hyderabad",Pulkal,Telangana
417,University of Allahabad Allahabad ,,Allahabad,Uttar Pradesh
418,Indian Institute of Information Technology,,Kottayam,Kerala
419,Kalasalingam Academy of Research and Education,,Krishnan Kovil,Tamil Nadu
420,Institute of Engineering and Technology,"Ahmedabad University, Ahmedabad",Ahmedabad,Gujarat
421,Rajalakshmi Engineering College,"Anna University, Chennai",Chennai,Tamil Nadu
422,Indian Institute of Information Technology,,Allahabad,Uttar Pradesh
423,JNTUA College of Engineering,"Jawaharlal Nehru Technological University, Anantapur",Pulivendula,Andhra Pradesh
424,Sri Venkateswara College of Engineering,"Anna University, Chennai",Kanchipuram,Tamil Nadu
425,Government Engineering College,"Chhattisgarh Swami Vivekanand Technical University, Bhilai",Sejbahar,Chhattisgarh
426,Shri Guru Gobind Singhji Institute of Engineering and Technology,"Swami Ramanand Teerth Marathwada University, Nanded",Vishnupuri,Maharashtra
427,Future Institute of Engineering and Management,"Maulana Abul Kalam Azad University of Technology, Kolkata",Kolkata,West Bengal
428,Ambedkar Institute of Advanced Communication Technologies and Research,"Guru Gobind Singh Indraprastha University, Delhi",New Delhi,Delhi
429,Sona College of Technology,"Anna University, Chennai",Salem,Tamil Nadu
430,JNTUH College of Engineering,"Jawaharlal Nehru Technological University, Hyderabad",Karimnagar,Telangana
431,CMR Technical Campus,"Jawaharlal Nehru Technological University, Hyderabad",Kandlakoi,Telangana
432,NIIT University,,Neemrana,Rajasthan
433,Indian Institute of Information Technology,,Kilrod,Haryana
434,Chandigarh Group of Colleges,"IK Gujral Punjab Technical University, Jalandhar",Landran,Punjab
435,Integral University,,Lucknow,Uttar Pradesh
436,Vasireddy Venkatadri Institute of Technology,"Jawaharlal Nehru Technological University, Kakinada",Guntur,Andhra Pradesh
437,Asansol Engineering College,"Maulana Abul Kalam Azad University of Technology, Kolkata",Asansol,West Bengal
438,KJ Somaiya Institute of Engineering and Information Technology,"University of Mumbai, Mumbai",Mumbai,Maharashtra
439,ANU College of Engineering and Technology,"Acharya Nagarjuna University, Guntur",Guntur,Andhra Pradesh
440,G Narayanamma Institute of Technology and Science For Women,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
441,Adhiyamaan College of Engineering,"Anna University, Chennai",Krishnagiri,Tamil Nadu
442,Government College of Engineering,"Anna University, Chennai",Salem,Tamil Nadu
443,Gautam Buddha University,,Greater Noida,Uttar Pradesh
444,Dhole Patil College of Engineering,"Savitribai Phule Pune University, Pune",Pune,Maharashtra
445,Govind Ballabh Pant Institute of Engineering and Technology,"Uttarakhand Technical University, Dehradun",Pawomalla,Uttarakhand
446,Vignan's Institute of Information Technology,"Jawaharlal Nehru Technological University, Kakinada",Visakhapatnam,Andhra Pradesh
447,KK Wagh Institute of Engineering Education and Research,"Savitribai Phule Pune University, Pune",Nashik,Maharashtra
448,Vel Tech,"Anna University, Chennai",Chennai,Tamil Nadu
449,Poornima University,,Jaipur,Rajasthan
450,Rajkiya Engineering College,"Dr APJ Abdul Kalam Technical University, Lucknow",Akbarpur,Uttar Pradesh
451,Marine Engineering and Research Institute,"Indian Maritime University, Mumbai Port Campus",Mumbai,Maharashtra
452,Kakatiya University,,Hanamkonda,Telangana
453,Malla Reddy Engineering College,"Jawaharlal Nehru Technological University, Hyderabad",Secunderabad,Telangana
454,Coimbatore Institute of Engineering and Technology,"Anna University, Chennai",Coimbatore,Tamil Nadu
455,Indraprastha College for Women,"University of Delhi, Delhi",New Delhi,Delhi
456,Babasaheb Bhimrao Ambedkar University,,Lucknow,Uttar Pradesh
457,Jaipur Engineering College and Research Centre,"Rajasthan Technical University, Kota",Jaipur,Rajasthan
458,Indian Institute of Technology Palakkad ,,Palakkad,Kerala
459,St Francis Institute of Technology,"University of Mumbai, Mumbai",Mumbai,Maharashtra
460,KR Mangalam University,,Sohna,Haryana
461,Indira Gandhi Institute of Technology,"Biju Patnaik University of Technology, Rourkela",Khalapal,Odisha
462,Keshav Memorial Institute of Technology,"Jawaharlal Nehru Technological University, Hyderabad",Hyderabad,Telangana
463,Central Institute of Plastics Engineering and Technology,"Anna University, Chennai",Chennai,Tamil Nadu
464,Government College of Engineering and Technology,"University of Jammu, Jammu",Jammu,Jammu and Kashmir
465,Madanapalle Institute of Technology and Science,"Jawaharlal Nehru Technological University, Anantapur",Madanapalle,Andhra Pradesh
466,Acropolis Institute of Technology and Research,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Indore,Madhya Pradesh
467,Acharya NG Ranga Agricultural University,,Guntur,Andhra Pradesh
468,Thanthai Periyar Government Institute of Technology,"Anna University, Chennai",Vellore,Tamil Nadu
469,Sree Chitra Thirunal College of Engineering,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Thiruvananthapuram,Kerala
470,University of Burdwan,,Bardhaman,West Bengal
471,VIT-AP University,,Inavolu,Andhra Pradesh
472,University College of Engineering Bharathidasan Institute of Technology Campus Anna University,"Anna University, Chennai",Tiruchirappalli,Tamil Nadu
473,GLA University,,Mathura,Uttar Pradesh
474,Sagar Institute of Science and Technology,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh
475,Bengal Institute of Technology,"Maulana Abul Kalam Azad University of Technology, Kolkata",Kolkata,West Bengal
476,Bapatla Engineering College,"Acharya Nagarjuna University, Guntur",Guntur,Andhra Pradesh
477,St Joseph Engineering College,"Visvesvaraya Technological University, Belagavi",Mangalore,Karnataka
478,Panimalar Engineering College,"Anna University, Chennai",Chennai,Tamil Nadu
479,BP Poddar Institute of Management and Technology,"Maulana Abul Kalam Azad University of Technology, Kolkata",Kolkata,West Bengal
480,Sagar Institute of Research and Technology,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh
481,Pt Ravishankar Shukla University,,Raipur,Chhattisgarh
482,Barkatullah University Institute of Technology,"Barkatullah University, Bhopal",Bhopal,Madhya Pradesh
483,Calcutta Institute of Engineering and Management,"Maulana Abul Kalam Azad University of Technology, Kolkata",Kolkata,West Bengal
484,Rajkiya Engineering College,"Dr APJ Abdul Kalam Technical University, Lucknow",Banda,Uttar Pradesh
485,IIMT College of Engineering,"Dr APJ Abdul Kalam Technical University, Lucknow",Greater Noida,Uttar Pradesh
486,PES Institute of Technology and Management,"Visvesvaraya Technological University, Belagavi",Shivamogga,Karnataka
487,JNTUA College of Engineering,"Jawaharlal Nehru Technological University, Anantapur",Kalikiri,Andhra Pradesh
488,Laxminarayan Institute of Technology,"Rashtrasant Tukadoji Maharaj Nagpur University, Nagpur",Nagpur,Maharashtra
489,Meenakshi Academy of Higher Education and Research,,Chennai,Tamil Nadu
490,Government Engineering College,"APJ Abdul Kalam Technological University, Thiruvananthapuram",Thiruvananthapuram,Kerala
491,Ujjain Engineering College,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Ujjain,Madhya Pradesh
492,Oriental Institute of Science and Technology,"Rajiv Gandhi Proudyogiki Vishwavidyalaya, Bhopal",Bhopal,Madhya Pradesh
493,Sri Venkateshwara College of Engineering,"Visvesvaraya Technological University, Belagavi",Bengaluru,Karnataka
494,Silicon Institute of Technology,"Biju Patnaik University of Technology, Rourkela",Bhubaneswar,Odisha
495,Jawaharlal Nehru National College of Engineering,"Visvesvaraya Technological University, Belagavi",Shivamogga,Karnataka
496,Visvesvaraya Technological University,,Belgaum,Karnataka
497,Vel Tech Multi Tech Dr Rangarajan Dr Sakunthala Engineering College,"Anna University, Chennai",Chennai,Tamil Nadu
498,School of Engineering,"Cochin University of Science and Technology, Kochi",Kochi,Kerala
499,National Institute of Science and Technology,"Biju Patnaik University of Technology, Rourkela",Berhampur,Odisha
500,Greater Noida Institute of Technology Engineering Institute,"Dr APJ Abdul Kalam Technical University, Lucknow",Greater Noida,Uttar Pradesh
